ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
214631_at	0.763	0.60663273	0.520493	-5.5757	0.0273386	ZBTB33	zinc finger and BTB domain containing 33
204678_s_at	0.763	0.60679291	-0.52026	-5.5758	-0.0439728	KCNK1	potassium two pore domain channel subfamily K member 1
218935_at	0.763	0.60685743	0.520166	-5.5758	0.1482421	EHD3	EH domain containing 3
200812_at	0.763	0.60687121	-0.520146	-5.5758	-0.0645543	CCT7	chaperonin containing TCP1 subunit 7
210445_at	0.763	0.60701735	-0.519934	-5.5759	-0.0404737	FABP6	fatty acid binding protein 6
206415_at	0.763	0.60711079	-0.519798	-5.576	-0.0290541	TLL1	tolloid like 1
216697_at	0.763	0.60725735	-0.519585	-5.5761	-0.0326677	TRIO	trio Rho guanine nucleotide exchange factor
211070_x_at	0.763	0.607313	0.519504	-5.5761	0.0602942	DBI	diazepam binding inhibitor, acyl-CoA binding protein
215653_at	0.764	0.60744446	0.519313	-5.5762	0.0343662		
217374_x_at	0.764	0.60749043	0.519247	-5.5762	0.0540596		
209063_x_at	0.764	0.60749929	0.519234	-5.5763	0.0675937	PAIP1	poly(A) binding protein interacting protein 1
215681_at	0.764	0.60763724	-0.519033	-5.5763	-0.0395843	KIAA1654	KIAA1654 protein
203672_x_at	0.764	0.60764657	0.51902	-5.5764	0.0801766	TPMT	thiopurine S-methyltransferase
215093_at	0.764	0.60769385	-0.518951	-5.5764	-0.0532477	NSDHL	NAD(P) dependent steroid dehydrogenase-like
210040_at	0.764	0.60772568	-0.518905	-5.5764	-0.0290934	SLC12A5	solute carrier family 12 member 5
215213_at	0.764	0.60778879	-0.518813	-5.5765	-0.0881225	NUP54	nucleoporin 54
201973_s_at	0.764	0.60793835	0.518596	-5.5766	0.0636277	CCZ1B///CCZ1	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated///CCZ1 homolog, vacuolar protein trafficking and biogenesis associated
219876_s_at	0.764	0.60828958	-0.518086	-5.5768	-0.0700731	GOLGA2P5	golgin A2 pseudogene 5
214029_at	0.764	0.6082922	-0.518083	-5.5768	-0.0465083	SLC25A42	solute carrier family 25 member 42
213281_at	0.764	0.60845255	-0.51785	-5.5769	-0.1517781	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
216526_x_at	0.764	0.60845698	0.517843	-5.5769	0.0346295	HLA-C	major histocompatibility complex, class I, C
209102_s_at	0.764	0.60847017	0.517824	-5.5769	0.0821893	HBP1	HMG-box transcription factor 1
205565_s_at	0.764	0.6085307	-0.517736	-5.577	-0.0642136	FXN	frataxin
214803_at	0.764	0.60856166	-0.517692	-5.577	-0.0522611	CDH6	cadherin 6
204587_at	0.764	0.60858583	0.517656	-5.577	0.0438015	SLC25A14	solute carrier family 25 member 14
220720_x_at	0.764	0.60861852	-0.517609	-5.577	-0.1096906	MZT2B	mitotic spindle organizing protein 2B
219359_at	0.764	0.60863656	0.517583	-5.577	0.130907	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase
204719_at	0.764	0.60865057	-0.517563	-5.577	-0.0273946	ABCA8	ATP binding cassette subfamily A member 8
203355_s_at	0.764	0.6087653	-0.517396	-5.5771	-0.0515958	PSD3	pleckstrin and Sec7 domain containing 3
217083_at	0.764	0.60882556	-0.517309	-5.5772	-0.0383135	IGHV3-75	immunoglobulin heavy variable 3-75 (pseudogene)
222118_at	0.764	0.6088272	-0.517306	-5.5772	-0.0494758	CENPN	centromere protein N
205818_at	0.764	0.60887806	-0.517232	-5.5772	-0.0404099	BRINP1	BMP/retinoic acid inducible neural specific 1
219077_s_at	0.764	0.60891675	-0.517176	-5.5772	-0.0576618	WWOX	WW domain containing oxidoreductase
214480_at	0.764	0.6089241	-0.517166	-5.5772	-0.0490654	ETV3	ETS variant 3
209660_at	0.765	0.60924835	-0.516695	-5.5775	-0.043246	TTR	transthyretin
216561_x_at	0.765	0.60939364	-0.516485	-5.5776	-0.0343354	SOX5P1	SRY-box 5 pseudogene 1
219226_at	0.765	0.60945093	0.516402	-5.5776	0.0490582	CDK12	cyclin dependent kinase 12
206286_s_at	0.765	0.60949135	-0.516343	-5.5776	-0.0394576	TDGF1P3///TDGF1	teratocarcinoma-derived growth factor 1 pseudogene 3///teratocarcinoma-derived growth factor 1
218668_s_at	0.765	0.60959222	0.516197	-5.5777	0.1014354	RAP2C	RAP2C, member of RAS oncogene family
215083_at	0.765	0.6096051	-0.516178	-5.5777	-0.1167097		
32540_at	0.765	0.60961597	-0.516162	-5.5777	-0.0398989	PPP3CC	protein phosphatase 3 catalytic subunit gamma
218055_s_at	0.765	0.60962515	0.516149	-5.5777	0.0987008	WDR41	WD repeat domain 41
202190_at	0.765	0.60964455	0.516121	-5.5777	0.0856757	CSTF1	cleavage stimulation factor subunit 1
209396_s_at	0.765	0.60978571	0.515916	-5.5778	0.3101659	CHI3L1	chitinase 3 like 1
207298_at	0.765	0.60986606	-0.5158	-5.5779	-0.0477945	SLC17A3	solute carrier family 17 member 3
204563_at	0.765	0.60988606	0.515771	-5.5779	0.0347934	SELL	selectin L
214190_x_at	0.765	0.60989291	0.515761	-5.5779	0.0540528	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
215868_x_at	0.765	0.60994225	0.515689	-5.5779	0.0306337		
202589_at	0.765	0.61008427	-0.515483	-5.578	-0.1578651	TYMS	thymidylate synthetase
216566_at	0.765	0.61022574	-0.515278	-5.5781	-0.0365665	IGLL5///IGLV@	immunoglobulin lambda like polypeptide 5///immunoglobulin lambda variable cluster
203475_at	0.765	0.61028004	-0.5152	-5.5782	-0.0348738	CYP19A1	cytochrome P450 family 19 subfamily A member 1
217699_at	0.765	0.61028433	-0.515194	-5.5782	-0.032159		
210372_s_at	0.765	0.61032773	-0.515131	-5.5782	-0.0337491	TPD52L1	tumor protein D52-like 1
216198_at	0.765	0.61033749	-0.515116	-5.5782	-0.0819788		
211617_at	0.765	0.61039624	-0.515031	-5.5782	-0.0402399	ALDOAP2	aldolase, fructose-bisphosphate A pseudogene 2
201341_at	0.765	0.61062076	0.514706	-5.5784	0.0995908	ENC1	ectodermal-neural cortex 1
210349_at	0.765	0.61064685	-0.514668	-5.5784	-0.0865166	CAMK4	calcium/calmodulin dependent protein kinase IV
214498_at	0.765	0.61065763	-0.514653	-5.5784	-0.0490081	ASIP	agouti signaling protein
212914_at	0.765	0.61068304	0.514616	-5.5784	0.0787361	CBX7	chromobox 7
215637_at	0.765	0.61070525	-0.514584	-5.5784	-0.0297074	CEP41	centrosomal protein 41
206584_at	0.765	0.61071988	-0.514562	-5.5785	-0.1009484	LY96	lymphocyte antigen 96
216509_x_at	0.765	0.61072269	-0.514558	-5.5785	-0.04755	MLLT10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
207730_x_at	0.765	0.61078214	-0.514472	-5.5785	-0.091751		
201918_at	0.765	0.61084612	0.51438	-5.5785	0.0898221	SLC25A36	solute carrier family 25 member 36
219948_x_at	0.765	0.61084902	-0.514375	-5.5785	-0.0273894	UGT2A3	UDP glucuronosyltransferase family 2 member A3
202341_s_at	0.766	0.61105737	-0.514074	-5.5787	-0.0683508	TRIM2	tripartite motif containing 2
215116_s_at	0.766	0.61111652	-0.513988	-5.5787	-0.1017515	DNM1	dynamin 1
215361_at	0.766	0.61119146	-0.513879	-5.5788	-0.0325089	DOCK5	dedicator of cytokinesis 5
212318_at	0.766	0.61124017	0.513809	-5.5788	0.0593969	TNPO3	transportin 3
217773_s_at	0.766	0.61141722	0.513553	-5.5789	0.058754	NDUFA4	NDUFA4, mitochondrial complex associated
200815_s_at	0.766	0.61149937	0.513434	-5.579	0.0653904	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1
205947_s_at	0.766	0.61165077	-0.513214	-5.5791	-0.0356389	VIPR2	vasoactive intestinal peptide receptor 2
208328_s_at	0.766	0.61171024	0.513128	-5.5791	0.0729261	MEF2A	myocyte enhancer factor 2A
211083_s_at	0.766	0.61174944	0.513072	-5.5792	0.037335	MAP3K13	mitogen-activated protein kinase kinase kinase 13
210145_at	0.766	0.6118482	0.512929	-5.5792	0.095712	PLA2G4A	phospholipase A2 group IVA
216486_x_at	0.766	0.61187757	0.512886	-5.5792	0.0424374	ZNF79	zinc finger protein 79
203703_s_at	0.766	0.61206224	-0.512619	-5.5794	-0.0404962	TTLL4	tubulin tyrosine ligase like 4
200974_at	0.767	0.61220342	-0.512415	-5.5795	-0.106943	ACTA2	actin, alpha 2, smooth muscle, aorta
201117_s_at	0.767	0.61223668	-0.512366	-5.5795	-0.0245505	CPE	carboxypeptidase E
220711_at	0.767	0.61231057	-0.51226	-5.5795	-0.1125155		
218883_s_at	0.767	0.61237745	0.512163	-5.5796	0.1430907	CENPU	centromere protein U
218264_at	0.767	0.61247205	0.512026	-5.5796	0.0985476	BCCIP	BRCA2 and CDKN1A interacting protein
205718_at	0.767	0.6125065	-0.511976	-5.5797	-0.0842209	ITGB7	integrin subunit beta 7
214042_s_at	0.767	0.61254692	0.511918	-5.5797	0.0735518	RPL22	ribosomal protein L22
201942_s_at	0.767	0.61256092	-0.511897	-5.5797	-0.1007589	CPD	carboxypeptidase D
209352_s_at	0.767	0.61271585	0.511673	-5.5798	0.0681098	SIN3B	SIN3 transcription regulator family member B
215468_at	0.767	0.6128283	0.511511	-5.5799	0.0704898	LOC647070	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like
207632_at	0.767	0.61301541	-0.51124	-5.58	-0.0330591	MUSK	muscle associated receptor tyrosine kinase
215541_s_at	0.767	0.6130671	-0.511165	-5.58	-0.0528206	DIAPH1	diaphanous related formin 1
220370_s_at	0.767	0.61321641	-0.510949	-5.5801	-0.129901	USP36	ubiquitin specific peptidase 36
218470_at	0.767	0.61331715	0.510804	-5.5802	0.046757	YARS2	tyrosyl-tRNA synthetase 2
209874_x_at	0.767	0.61332182	0.510797	-5.5802	0.0608125	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
218888_s_at	0.767	0.61334238	0.510767	-5.5802	0.0700968	NETO2	neuropilin and tolloid like 2
205990_s_at	0.767	0.61335129	0.510754	-5.5802	0.0342372	WNT5A	Wnt family member 5A
209395_at	0.767	0.61335472	0.510749	-5.5802	0.3505942	CHI3L1	chitinase 3 like 1
220327_at	0.767	0.61340511	-0.510677	-5.5803	-0.0304849	VGLL3	vestigial like family member 3
205762_s_at	0.767	0.61345016	0.510611	-5.5803	0.046509	DUS4L	dihydrouridine synthase 4 like
205397_x_at	0.767	0.61346108	-0.510596	-5.5803	-0.0732359	SMAD3	SMAD family member 3
211779_x_at	0.767	0.61353766	-0.510485	-5.5804	-0.0578252	AP2A2	adaptor related protein complex 2 alpha 2 subunit
215482_s_at	0.768	0.61373993	0.510193	-5.5805	0.0554089	EIF2B4	eukaryotic translation initiation factor 2B subunit delta
221662_s_at	0.768	0.61393103	-0.509916	-5.5806	-0.0435905	SLC22A7	solute carrier family 22 member 7
205869_at	0.768	0.61405468	-0.509738	-5.5807	-0.0321481	PRSS2///PRSS1	protease, serine 2///protease, serine 1
207272_at	0.768	0.61405543	0.509737	-5.5807	0.0290444	ZNF80	zinc finger protein 80
201846_s_at	0.768	0.61411851	-0.509645	-5.5807	-0.0721267	RYBP	RING1 and YY1 binding protein
214976_at	0.768	0.61443918	-0.509182	-5.581	-0.0584411	SNORD68///RPL13	small nucleolar RNA, C/D box 68///ribosomal protein L13
204430_s_at	0.768	0.61451335	0.509075	-5.581	0.1215061	SLC2A5	solute carrier family 2 member 5
212472_at	0.768	0.6145314	-0.509049	-5.581	-0.1366182	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2
222200_s_at	0.768	0.61467442	0.508842	-5.5811	0.0559132	BSDC1	BSD domain containing 1
213037_x_at	0.769	0.61488473	0.508539	-5.5813	0.0501014	STAU1	staufen double-stranded RNA binding protein 1
210121_at	0.769	0.61490271	0.508513	-5.5813	0.053123	B3GALT2	beta-1,3-galactosyltransferase 2
215142_at	0.769	0.61492	-0.508488	-5.5813	-0.0425792	HYPM	huntingtin interacting protein M
202286_s_at	0.769	0.61509746	-0.508232	-5.5814	-0.225135	TACSTD2	tumor-associated calcium signal transducer 2
212713_at	0.769	0.61519758	-0.508087	-5.5815	-0.0444783	MFAP4	microfibrillar associated protein 4
215217_at	0.769	0.61542835	-0.507754	-5.5816	-0.0499659	IGKC	immunoglobulin kappa constant
208332_at	0.769	0.61553969	-0.507593	-5.5817	-0.0510944	LOC100509646///PRY2///PRY	PTPN13-like protein, Y-linked-like///PTPN13-like, Y-linked 2///PTPN13-like, Y-linked
217066_s_at	0.769	0.61562395	-0.507472	-5.5818	-0.0560676	DMPK	dystrophia myotonica protein kinase
210996_s_at	0.769	0.61564078	0.507447	-5.5818	0.0722691	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
211747_s_at	0.769	0.61569819	0.507364	-5.5818	0.0682557	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
1431_at	0.769	0.61574417	0.507298	-5.5818	0.0288043	CYP2E1	cytochrome P450 family 2 subfamily E member 1
205913_at	0.769	0.6158483	-0.507148	-5.5819	-0.0502398	PLIN1	perilipin 1
212750_at	0.769	0.61593846	0.507018	-5.582	0.0881977	PPP1R16B	protein phosphatase 1 regulatory subunit 16B
221637_s_at	0.77	0.61606518	-0.506835	-5.5821	-0.0793215	C11orf98///LBHD1	chromosome 11 open reading frame 98///LBH domain containing 1
214765_s_at	0.77	0.61609331	-0.506794	-5.5821	-0.0795612	NAAA	N-acylethanolamine acid amidase
203446_s_at	0.77	0.61636398	0.506404	-5.5823	0.0359072	OCRL	OCRL, inositol polyphosphate-5-phosphatase
203028_s_at	0.77	0.61650985	-0.506193	-5.5823	-0.0862178	CYBA	cytochrome b-245 alpha chain
210669_at	0.77	0.61661331	0.506044	-5.5824	0.0289185	TFAP2A	transcription factor AP-2 alpha
205325_at	0.77	0.61668185	-0.505945	-5.5825	-0.0426794	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein
213912_at	0.77	0.61676777	0.505821	-5.5825	0.0401381	TBC1D30	TBC1 domain family member 30
217323_at	0.77	0.61688792	-0.505648	-5.5826	-0.0353727	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene)
207170_s_at	0.77	0.61689033	-0.505645	-5.5826	-0.0435844	LETMD1	LETM1 domain containing 1
219601_s_at	0.77	0.61691864	0.505604	-5.5826	0.0453048	C10orf12	chromosome 10 open reading frame 12
202796_at	0.77	0.61720593	-0.50519	-5.5828	-0.0499622	SYNPO	synaptopodin
219054_at	0.77	0.61724973	-0.505127	-5.5828	-0.041536	NPR3	natriuretic peptide receptor 3
209610_s_at	0.77	0.61728131	-0.505081	-5.5829	-0.094207	SLC1A4	solute carrier family 1 member 4
212097_at	0.77	0.61728873	-0.50507	-5.5829	-0.0739044	CAV1	caveolin 1
205711_x_at	0.77	0.61729796	0.505057	-5.5829	0.0650926	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
213569_at	0.771	0.61738058	-0.504938	-5.5829	-0.0403653	LOC100506603	uncharacterized LOC100506603
218901_at	0.771	0.61738992	-0.504924	-5.5829	-0.0426784	PLSCR4	phospholipid scramblase 4
204757_s_at	0.771	0.61752162	-0.504735	-5.583	-0.0587001	C2CD2L	C2CD2 like
205878_at	0.771	0.61780181	-0.504331	-5.5832	-0.0757044	POU6F1	POU class 6 homeobox 1
209990_s_at	0.771	0.61781189	-0.504316	-5.5832	-0.0315712	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
213299_at	0.771	0.61782476	-0.504298	-5.5832	-0.0648477	ZBTB7A	zinc finger and BTB domain containing 7A
222361_at	0.771	0.61783296	-0.504286	-5.5832	-0.0570947	TUBBP5	tubulin beta pseudogene 5
210873_x_at	0.771	0.61785155	-0.504259	-5.5832	-0.1730538	APOBEC3A_B///APOBEC3A	APOBEC3A and APOBEC3B deletion hybrid///apolipoprotein B mRNA editing enzyme catalytic subunit 3A
200637_s_at	0.771	0.6179122	-0.504172	-5.5833	-0.0570784	PTPRF	protein tyrosine phosphatase, receptor type F
211238_at	0.771	0.6181571	-0.503819	-5.5834	-0.0447719	ADAM7	ADAM metallopeptidase domain 7
209570_s_at	0.771	0.61822562	-0.50372	-5.5835	-0.1025976	NSG1	neuron specific gene family member 1
211039_at	0.771	0.61828368	-0.503637	-5.5835	-0.0342006	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit
207385_at	0.771	0.61828873	-0.503629	-5.5835	-0.0411377	TFDP3	transcription factor Dp family member 3
209847_at	0.771	0.61832947	-0.503571	-5.5836	-0.0355983	CDH17	cadherin 17
203769_s_at	0.771	0.61844916	0.503398	-5.5836	0.0490853	STS	steroid sulfatase (microsomal), isozyme S
219523_s_at	0.771	0.61846097	0.503381	-5.5836	0.0294861	TENM3	teneurin transmembrane protein 3
204451_at	0.771	0.6185527	0.503249	-5.5837	0.082305	FZD1	frizzled class receptor 1
219512_at	0.771	0.61866595	0.503086	-5.5838	0.0547564	DSN1	DSN1 homolog, MIS12 kinetochore complex component
214607_at	0.771	0.61876994	-0.502936	-5.5838	-0.0517271	PAK3	p21 (RAC1) activated kinase 3
208093_s_at	0.772	0.61884093	-0.502834	-5.5839	-0.0475812	NDEL1	nudE neurodevelopment protein 1 like 1
207437_at	0.772	0.61912427	-0.502426	-5.5841	-0.0300887	NOVA1	NOVA alternative splicing regulator 1
220382_s_at	0.772	0.61920877	-0.502305	-5.5841	-0.0365608	ARHGAP28	Rho GTPase activating protein 28
216026_s_at	0.772	0.61921044	0.502302	-5.5841	0.0416053	POLE	DNA polymerase epsilon, catalytic subunit
204747_at	0.772	0.61926186	-0.502228	-5.5842	-0.1793227	IFIT3	interferon induced protein with tetratricopeptide repeats 3
212663_at	0.772	0.61939246	0.50204	-5.5843	0.0625839	FKBP15	FK506 binding protein 15
211160_x_at	0.772	0.61940867	-0.502017	-5.5843	-0.0873378	ACTN1	actinin alpha 1
211221_at	0.772	0.61941275	-0.502011	-5.5843	-0.0371108	TADA3	transcriptional adaptor 3
211973_at	0.772	0.61954028	0.501828	-5.5844	0.0673758	NUDT3	nudix hydrolase 3
214771_x_at	0.772	0.61977009	0.501497	-5.5845	0.0407492	MPRIP	myosin phosphatase Rho interacting protein
220861_at	0.772	0.61984898	-0.501383	-5.5846	-0.0334779	USP22	ubiquitin specific peptidase 22
217624_at	0.772	0.61988649	-0.501329	-5.5846	-0.0465189	PDAP1	PDGFA associated protein 1
211720_x_at	0.772	0.61998415	-0.501189	-5.5846	-0.0318938	RPLP0	ribosomal protein lateral stalk subunit P0
217695_x_at	0.772	0.62002196	-0.501134	-5.5847	-0.035445		
213431_x_at	0.772	0.62002402	-0.501132	-5.5847	-0.0672882	SFI1	SFI1 centrin binding protein
206983_at	0.772	0.62004926	0.501095	-5.5847	0.1334113	CCR6	C-C motif chemokine receptor 6
217896_s_at	0.773	0.6201999	0.500879	-5.5848	0.0461624	FAM192A	family with sequence similarity 192 member A
215333_x_at	0.773	0.62023102	-0.500834	-5.5848	-0.1255662	GSTM1	glutathione S-transferase mu 1
208778_s_at	0.773	0.62023851	0.500823	-5.5848	0.0571155	SNORA29///TCP1	small nucleolar RNA, H/ACA box 29///t-complex 1
36129_at	0.773	0.62039109	0.500604	-5.5849	0.0453626	SGSM2	small G protein signaling modulator 2
206591_at	0.773	0.62050219	-0.500444	-5.585	-0.0315965	RAG1	recombination activating gene 1
212174_at	0.773	0.62061583	0.50028	-5.5851	0.0574208	AK2	adenylate kinase 2
204329_s_at	0.773	0.62064196	-0.500243	-5.5851	-0.050766	ZNF202	zinc finger protein 202
213881_x_at	0.773	0.62070296	0.500155	-5.5851	0.0372582	LOC101929087///SUMO2///SUMO3	small ubiquitin-related modifier 2 pseudogene///small ubiquitin-like modifier 2///small ubiquitin-like modifier 3
208771_s_at	0.773	0.62073495	0.500109	-5.5851	0.0746366	LOC101928830///LTA4H	uncharacterized LOC101928830///leukotriene A4 hydrolase
220321_s_at	0.773	0.62111862	0.499558	-5.5854	0.0324391	CCDC121	coiled-coil domain containing 121
213363_at	0.774	0.62137522	-0.499189	-5.5856	-0.0529068	CA5BP1	carbonic anhydrase 5B pseudogene 1
218117_at	0.774	0.621392	-0.499165	-5.5856	-0.0810347	RBX1	ring-box 1
203746_s_at	0.774	0.62157165	-0.498906	-5.5857	-0.0567048	HCCS	holocytochrome c synthase
208728_s_at	0.774	0.62162739	-0.498826	-5.5857	-0.032086	CDC42	cell division cycle 42
221102_s_at	0.774	0.62163492	-0.498816	-5.5857	-0.0500272	TRPM6	transient receptor potential cation channel subfamily M member 6
213399_x_at	0.774	0.6217454	-0.498657	-5.5858	-0.0349616	RPN2	ribophorin II
220426_at	0.774	0.62176681	-0.498626	-5.5858	-0.0439967	FNDC11	fibronectin type III domain containing 11
215726_s_at	0.774	0.6220518	0.498217	-5.586	0.0934254	CYB5A	cytochrome b5 type A
213039_at	0.774	0.62219405	-0.498012	-5.5861	-0.0608092	ARHGEF18	Rho/Rac guanine nucleotide exchange factor 18
203178_at	0.774	0.62225375	0.497927	-5.5861	0.0565096	GATM	glycine amidinotransferase
202241_at	0.774	0.62226885	0.497905	-5.5861	0.1338319	TRIB1	tribbles pseudokinase 1
204474_at	0.774	0.62230204	-0.497857	-5.5862	-0.039767	ZNF142	zinc finger protein 142
207277_at	0.774	0.62230867	-0.497848	-5.5862	-0.0542723	CD209	CD209 molecule
208721_s_at	0.774	0.62232939	0.497818	-5.5862	0.0686723	ANAPC5	anaphase promoting complex subunit 5
220550_at	0.774	0.62233018	0.497817	-5.5862	0.034063	FBXO4	F-box protein 4
200690_at	0.774	0.62234527	0.497795	-5.5862	0.0730709	HSPA9	heat shock protein family A (Hsp70) member 9
214864_s_at	0.774	0.62242728	-0.497677	-5.5862	-0.0760388	GRHPR	glyoxylate and hydroxypyruvate reductase
210016_at	0.774	0.62246266	0.497627	-5.5863	0.0281125	MYT1L	myelin transcription factor 1 like
222013_x_at	0.774	0.62255316	-0.497497	-5.5863	-0.0461854	EEF2KMT	eukaryotic elongation factor 2 lysine methyltransferase
201256_at	0.774	0.62266803	-0.497332	-5.5864	-0.0551235	COX7A2L	cytochrome c oxidase subunit 7A2 like
221169_s_at	0.774	0.62273467	0.497236	-5.5864	0.0356461	HRH4	histamine receptor H4
200028_s_at	0.774	0.62282107	0.497112	-5.5865	0.0513085	STARD7	StAR related lipid transfer domain containing 7
208949_s_at	0.774	0.62282999	-0.497099	-5.5865	-0.0850504	LGALS3	lectin, galactoside binding soluble 3
220832_at	0.774	0.62283336	0.497094	-5.5865	0.108898	TLR8	toll like receptor 8
200823_x_at	0.774	0.62293284	0.496952	-5.5866	0.0433944	RPL29	ribosomal protein L29
218155_x_at	0.775	0.62306527	-0.496761	-5.5867	-0.0858759	TSR1	TSR1, ribosome maturation factor
200625_s_at	0.775	0.62318817	0.496585	-5.5867	0.0492415	CAP1	adenylate cyclase associated protein 1
214729_at	0.775	0.62323655	0.496516	-5.5868	0.0387663	TWISTNB	TWIST neighbor
215877_at	0.775	0.62328499	-0.496446	-5.5868	-0.0520368		
202990_at	0.775	0.62342315	0.496248	-5.5869	0.0894279	PYGL	phosphorylase, glycogen, liver
219989_s_at	0.775	0.62354488	-0.496073	-5.587	-0.0421496	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B
211710_x_at	0.775	0.62370781	0.495839	-5.5871	0.0551611	SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4	small nucleolar RNA, C/D box 18C///small nucleolar RNA, C/D box 18B///small nucleolar RNA, C/D box 18A///small nucleolar RNA, C/D box 16///ribosomal protein L4
207435_s_at	0.775	0.62388016	0.495592	-5.5872	0.0496858	SRRM2	serine/arginine repetitive matrix 2
40472_at	0.775	0.62393431	-0.495515	-5.5872	-0.0506948	LPCAT4	lysophosphatidylcholine acyltransferase 4
210295_at	0.775	0.62407999	-0.495306	-5.5873	-0.0577755	MAGEA10	MAGE family member A10
204738_s_at	0.775	0.62408148	-0.495303	-5.5873	-0.0469454	KRIT1	KRIT1, ankyrin repeat containing
201675_at	0.775	0.62411087	-0.495261	-5.5873	-0.0422471	AKAP1	A-kinase anchoring protein 1
207010_at	0.775	0.62414603	-0.495211	-5.5874	-0.0269308	GABRB1	gamma-aminobutyric acid type A receptor beta1 subunit
204134_at	0.775	0.62420201	-0.495131	-5.5874	-0.0778408	PDE2A	phosphodiesterase 2A
215807_s_at	0.775	0.62426082	-0.495046	-5.5874	-0.0566695	PLXNB1	plexin B1
221422_s_at	0.776	0.62439307	0.494857	-5.5875	0.0606127	MIR600///MIR600HG	microRNA 600///MIR600 host gene
202182_at	0.776	0.62448735	-0.494721	-5.5876	-0.0519766	KAT2A	lysine acetyltransferase 2A
208959_s_at	0.776	0.62463811	-0.494505	-5.5877	-0.0616197	ERP44	endoplasmic reticulum protein 44
204968_at	0.776	0.62468891	-0.494432	-5.5877	-0.0567339	C6orf47	chromosome 6 open reading frame 47
209409_at	0.776	0.62470894	0.494404	-5.5877	0.0644524	GRB10	growth factor receptor bound protein 10
202238_s_at	0.776	0.62471037	-0.494402	-5.5877	-0.0384703	LOC101928916///NNMT	uncharacterized LOC101928916///nicotinamide N-methyltransferase
206269_at	0.776	0.62472184	-0.494385	-5.5877	-0.0375641	GCM1	glial cells missing homolog 1
221533_at	0.776	0.6247615	-0.494328	-5.5878	-0.033422	FAM162A	family with sequence similarity 162 member A
202111_at	0.776	0.62483104	-0.494229	-5.5878	-0.0703391	SLC4A2	solute carrier family 4 member 2
219902_at	0.776	0.62484239	0.494212	-5.5878	0.0305459	BHMT2	betaine--homocysteine S-methyltransferase 2
209655_s_at	0.776	0.62486608	0.494178	-5.5878	0.0307616	TMEM47	transmembrane protein 47
213147_at	0.776	0.62496736	-0.494033	-5.5879	-0.0623182	HOXA10	homeobox A10
204283_at	0.776	0.62499712	-0.493991	-5.5879	-0.0884777	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial
205138_s_at	0.776	0.62501153	-0.49397	-5.5879	-0.0395811	UST	uronyl 2-sulfotransferase
206115_at	0.776	0.62511479	-0.493822	-5.588	-0.1185107	EGR3	early growth response 3
216387_x_at	0.776	0.62519308	-0.49371	-5.588	-0.0469604		
220673_s_at	0.776	0.62532151	-0.493526	-5.5881	-0.031669	PPP4R4	protein phosphatase 4 regulatory subunit 4
203499_at	0.776	0.62536021	-0.49347	-5.5881	-0.0531539	EPHA2	EPH receptor A2
207515_s_at	0.776	0.62541744	0.493388	-5.5882	0.045009	POLR1C	RNA polymerase I subunit C
215588_x_at	0.776	0.62549432	-0.493278	-5.5882	-0.0818018	RIOK3	RIO kinase 3
221704_s_at	0.776	0.62551805	-0.493244	-5.5882	-0.0947832	VPS37B	VPS37B, ESCRT-I subunit
216239_at	0.776	0.62554187	0.49321	-5.5883	0.0378563	BBS9	Bardet-Biedl syndrome 9
221681_s_at	0.776	0.62554752	-0.493202	-5.5883	-0.0459755	DSPP	dentin sialophosphoprotein
208533_at	0.776	0.62556059	-0.493183	-5.5883	-0.0454645	SOX1	SRY-box 1
218805_at	0.776	0.62558856	-0.493143	-5.5883	-0.1012914	GIMAP1-GIMAP5///GIMAP5	GIMAP1-GIMAP5 readthrough///GTPase, IMAP family member 5
200045_at	0.776	0.62573558	-0.492932	-5.5884	-0.0489971	ABCF1	ATP binding cassette subfamily F member 1
212532_s_at	0.776	0.62575544	0.492904	-5.5884	0.0511475	LSM12	LSM12 homolog
213491_x_at	0.776	0.62590399	-0.492691	-5.5885	-0.030223	RPN2	ribophorin II
